"","punk","bid","bid_withdrawn","offer","offer_withdrawn","transfer","unwrap","wrap","largest_bid","sold_price","sold_date","last_sold_price"
"18182",4854,2,2,1,0,0,1,0,"28960","33249",2021-02-01,"10031"
"18183",4854,0,0,1,0,1,0,1,NA,"10031",2021-01-25,"603"
"18184",4854,6,3,9,1,0,0,0,"73","603",2019-06-28,"NA"
"18185",4855,1,1,2,0,1,1,1,"6885","8556",2021-02-01,"2931"
"18186",4855,6,1,0,0,0,0,0,"2931","2931",2020-12-31,"NA"
"18187",4856,0,1,4,2,0,0,0,NA,"8767",2021-02-01,"1882"
"18188",4856,1,0,1,0,1,1,0,"1697","1882",2020-10-13,"1671"
"18189",4856,0,0,3,2,1,0,1,NA,"1671",2020-10-02,"202"
"18190",4856,1,0,2,0,0,0,0,"13","202",2020-05-22,"NA"
"18191",4857,0,0,1,0,0,0,0,NA,"7155",2021-02-01,"1031"
"18192",4857,0,0,2,0,0,1,0,NA,"1031",2020-09-26,"982"
"18193",4857,0,0,1,1,1,0,1,NA,"982",2020-09-26,"NA"
"18194",4858,1,0,2,1,1,0,0,"32621","32621",2021-01-31,"4253"
"18195",4858,0,0,2,0,0,0,0,NA,"4253",2020-09-09,"2708"
"18196",4858,4,3,1,0,0,0,0,"944","2708",2020-08-26,"NA"
"18197",4859,3,3,1,0,0,0,0,"6728","9098",2021-01-31,"1193"
"18198",4859,0,0,1,0,0,0,0,NA,"1193",2020-09-24,"87"
"18199",4859,0,0,1,0,0,0,0,NA,"87",2019-05-06,"82"
"18200",4859,0,0,2,1,0,0,0,NA,"82",2017-12-12,"NA"
"18201",4860,8,1,0,0,0,0,0,"927","8114",2021-01-31,"NA"
"18202",4861,0,0,1,0,0,0,0,NA,"8039",2021-01-30,"1341"
"18203",4861,0,0,2,1,0,0,0,NA,"1341",2020-09-27,"168"
"18204",4861,0,0,4,0,0,0,0,NA,"168",2020-02-16,"105"
"18205",4861,0,0,1,0,0,0,0,NA,"105",2020-01-29,"67"
"18206",4861,0,0,1,0,0,0,0,NA,"67",2019-05-07,"15"
"18207",4861,0,0,1,0,0,0,0,NA,"15",2018-11-26,"NA"
"18208",4862,0,0,3,0,1,0,0,NA,"13133",2021-01-30,"NA"
"18209",4863,0,0,1,0,0,0,0,NA,"6729",2021-01-30,"1152"
"18210",4863,0,0,1,0,0,0,0,NA,"1152",2020-09-24,"518"
"18211",4863,0,0,2,1,0,0,0,NA,"518",2020-09-12,"NA"
"18212",4864,0,0,1,0,0,0,0,NA,"8801",2021-01-30,"2025"
"18213",4864,0,0,7,0,0,0,0,NA,"2025",2020-10-12,"593"
"18214",4864,0,0,1,0,0,0,0,NA,"593",2020-09-14,"NA"
"18215",4865,0,0,1,0,0,0,0,NA,"20230",2021-01-30,"12650"
"18216",4865,1,1,4,1,0,0,0,"9180","12650",2021-01-27,"2225"
"18217",4865,1,1,1,0,1,0,0,"1713","2225",2020-10-16,"NA"
"18218",4866,0,0,1,0,0,0,0,NA,"13187",2021-01-30,"5887"
"18219",4866,4,2,0,0,0,0,0,"5811","5887",2021-01-12,"NA"
"18220",4867,0,0,12,1,1,0,0,NA,"13612",2021-01-29,"12117"
"18221",4867,0,0,3,0,2,0,0,NA,"12117",2021-01-07,"9420"
"18222",4867,1,1,3,0,0,0,0,"1672","9420",2020-12-25,"2112"
"18223",4867,0,0,1,0,1,0,0,NA,"2112",2020-09-27,"180"
"18224",4867,0,0,1,0,1,0,0,NA,"180",2018-10-02,"72"
"18225",4867,2,1,13,3,0,0,0,"79","72",2017-09-23,"NA"
"18226",4868,0,0,2,0,0,0,0,NA,"6785",2021-01-29,"5468"
"18227",4868,0,0,1,0,0,0,0,NA,"5468",2021-01-27,"986"
"18228",4868,0,0,1,0,0,1,0,NA,"986",2020-09-24,"757"
"18229",4868,0,0,0,0,0,0,0,NA,"757",2020-09-24,"613"
"18230",4868,0,0,0,0,1,0,1,NA,"613",2020-09-22,"NA"
"18231",4869,0,1,1,0,0,0,0,NA,"9331",2021-01-28,"8124"
"18232",4869,2,1,5,0,0,0,0,"7642","8124",2021-01-28,"7255"
"18233",4869,1,1,3,1,0,0,0,"5892","7255",2021-01-24,"1372"
"18234",4869,0,0,4,2,1,1,1,NA,"1372",2020-09-25,"533"
"18235",4869,1,0,4,0,1,0,0,"406","533",2020-08-14,"274"
"18236",4869,0,0,2,0,1,0,0,NA,"274",2020-05-15,"NA"
"18237",4870,2,1,5,1,0,0,0,"13354","17135",2021-01-28,"508"
"18238",4870,0,0,1,0,0,0,0,NA,"508",2020-05-22,"115"
"18239",4870,0,0,1,0,0,0,0,NA,"115",2019-04-13,"NA"
"18240",4871,0,0,1,0,0,1,0,NA,"6735",2021-01-28,"1836"
"18241",4871,0,0,0,0,1,0,1,NA,"1836",2020-09-29,"80"
"18242",4871,0,0,2,0,0,0,0,NA,"80",2019-05-06,"25"
"18243",4871,0,0,3,0,0,0,0,NA,"25",2018-12-19,"NA"
"18244",4872,1,0,2,1,0,0,0,"7322","7688",2021-01-28,"6165"
"18245",4872,5,2,1,0,0,0,0,"5963","6165",2021-01-14,"NA"
"18246",4873,7,4,1,0,0,0,0,"62","20380",2021-01-28,"NA"
"18247",4874,0,0,1,0,0,1,0,NA,"6972",2021-01-27,"4237"
"18248",4874,0,0,2,2,1,0,1,NA,"4237",2021-01-25,"77"
"18249",4874,0,0,1,0,0,0,0,NA,"77",2018-04-16,"NA"
"18250",4875,4,2,1,0,0,0,0,"8546","15251",2021-01-27,"NA"
"18251",4876,0,1,1,0,0,0,0,NA,"10167",2021-01-27,"10499"
"18252",4876,1,0,1,0,0,0,0,"8022","10499",2021-01-27,"NA"
"18253",4877,0,0,0,0,1,0,1,NA,"7744",2021-01-27,"1824"
"18254",4877,0,1,2,0,0,0,0,NA,"1824",2020-09-28,"214"
"18255",4877,2,0,2,0,0,0,0,"13","214",2020-05-20,"NA"
"18256",4878,1,0,1,0,0,0,0,"7587","8193",2021-01-27,"NA"
"18257",4879,2,0,2,0,0,1,0,"13081","15605",2021-01-27,"8389"
"18258",4879,0,0,1,0,1,0,1,NA,"8389",2021-01-25,"619"
"18259",4879,0,0,4,1,0,0,0,NA,"619",2019-06-28,"96"
"18260",4879,0,0,1,0,0,0,0,NA,"96",2019-05-07,"NA"
"18261",4880,3,1,5,0,1,1,1,"5806","7422",2021-01-27,"150"
"18262",4880,2,2,4,0,0,0,0,"272","150",2018-06-08,"NA"
"18263",4881,1,1,8,0,0,0,0,"478","11133",2021-01-27,"305"
"18264",4881,1,0,1,0,0,0,0,"13","305",2020-05-22,"NA"
"18265",4882,0,0,1,0,0,0,0,NA,"9677",2021-01-27,"3850"
"18266",4882,0,0,1,0,0,1,0,NA,"3850",2020-12-26,"1241"
"18267",4882,0,0,0,0,1,1,1,NA,"1241",2020-09-29,"1118"
"18268",4882,0,0,2,0,2,0,1,NA,"1118",2020-09-23,"964"
"18269",4882,0,1,1,0,0,0,0,NA,"964",2020-09-13,"294"
"18270",4882,1,0,2,0,0,0,0,"262","294",2020-05-20,"123"
"18271",4882,0,0,1,0,0,0,0,NA,"123",2020-01-10,"53"
"18272",4882,1,1,1,0,0,0,0,"13","53",2018-06-11,"NA"
"18273",4883,0,0,2,0,2,1,1,NA,"0",2022-04-02,"6968"
"18274",4883,0,0,1,0,1,0,0,NA,"6968",2021-01-27,"NA"
"18275",4884,5,4,1,0,0,0,0,"469","18438",2021-01-27,"NA"
"18276",4885,0,0,0,0,0,0,0,NA,"6976",2021-01-27,"562"
"18277",4885,0,0,0,0,1,0,1,NA,"562",2020-09-12,"537"
"18278",4885,2,2,3,0,0,0,0,"329","537",2020-09-11,"NA"
"18279",4886,3,2,0,0,0,0,0,"66","11417",2021-01-27,"NA"
"18280",4887,1,1,4,3,0,0,0,"10591","11024",2021-01-27,"7603"
"18281",4887,1,0,1,0,1,0,0,"13","7603",2021-01-04,"NA"
"18282",4888,1,1,3,1,0,0,0,"6443","7218",2021-01-27,"5598"
"18283",4888,7,6,1,0,0,0,0,"5087","5598",2021-01-23,"136"
"18284",4888,0,0,1,0,0,0,0,NA,"136",2018-01-14,"NA"
"18285",4889,0,0,1,0,1,0,0,NA,"10594",2021-01-27,"NA"
"18286",4890,0,0,1,0,0,1,0,NA,"8056",2021-01-27,"820"
"18287",4890,0,0,0,0,1,0,1,NA,"820",2020-09-23,"352"
"18288",4890,0,0,3,0,0,0,0,NA,"352",2020-08-26,"299"
"18289",4890,0,0,1,0,0,0,0,NA,"299",2020-05-28,"281"
"18290",4890,0,0,1,0,0,0,0,NA,"281",2018-08-15,"NA"
"18291",4891,3,1,6,0,0,0,0,"5571","5573",2021-01-26,"30"
"18292",4891,0,0,1,0,0,0,0,NA,"30",2018-11-12,"NA"
"18293",4892,0,0,1,0,1,0,0,NA,"8367",2021-01-26,"NA"
"18294",4893,1,1,9,3,1,0,0,"37","9641",2021-01-26,"2635"
"18295",4893,1,1,4,3,0,0,0,"2176","2635",2020-10-05,"82"
"18296",4893,0,0,2,0,0,0,0,NA,"82",2019-04-13,"NA"
"18297",4894,1,1,2,1,0,0,0,"1643","8471",2021-01-26,"254"
"18298",4894,0,1,2,0,1,0,0,NA,"254",2020-05-26,"68"
"18299",4894,1,0,2,1,0,0,0,"48","68",2017-07-20,"NA"
"18300",4895,0,0,2,0,1,1,1,NA,"6279",2021-01-26,"1241"
"18301",4895,0,0,1,0,0,1,0,NA,"1241",2020-09-28,"948"
"18302",4895,0,0,0,0,0,0,0,NA,"948",2020-09-24,"865"
"18303",4895,0,0,0,0,0,0,0,NA,"865",2020-09-24,"745"
"18304",4895,0,0,0,0,0,0,0,NA,"745",2020-09-24,"667"
"18305",4895,0,0,0,0,1,0,1,NA,"667",2020-09-20,"NA"
"18306",4896,1,1,1,0,0,0,0,"2631","7548",2021-01-26,"260"
"18307",4896,2,1,5,0,1,0,0,"238","260",2020-07-07,"NA"
"18308",4897,0,0,1,0,0,0,0,NA,"7535",2021-01-26,"1668"
"18309",4897,2,1,1,0,0,0,0,"1385","1668",2020-10-22,"NA"
"18310",4898,0,0,4,0,0,0,0,NA,"9867",2021-01-26,"7517"
"18311",4898,0,0,10,1,0,0,0,NA,"7517",2021-01-23,"1923"
"18312",4898,2,0,1,0,0,0,0,"549","1923",2020-12-11,"1139"
"18313",4898,0,0,1,0,0,0,0,NA,"1139",2018-01-15,"NA"
"18314",4899,0,0,3,1,0,0,0,NA,"9611",2021-01-26,"89"
"18315",4899,0,0,5,0,0,0,0,NA,"89",2019-09-02,"NA"
"18316",4900,0,0,0,0,1,0,1,NA,"8116",2021-01-26,"127"
"18317",4900,4,3,3,0,1,0,0,"44","127",2018-07-26,"NA"
"18318",4901,0,0,1,0,0,0,0,NA,"7790",2021-01-25,"NA"
"18319",4902,1,1,1,0,0,0,0,"1964","11412",2021-01-25,"298"
"18320",4902,0,0,2,0,2,0,0,NA,"298",2020-05-26,"NA"
"18321",4903,1,1,2,0,0,0,0,"14318","17182",2021-01-25,"7626"
"18322",4903,2,0,4,1,0,0,0,"7626","7626",2021-01-09,"1086"
"18323",4903,0,0,4,0,0,0,0,NA,"1086",2020-05-29,"255"
"18324",4903,2,0,0,0,0,0,0,"264","255",2020-01-02,"NA"
"18325",4904,2,2,6,0,2,0,0,"4724","6639",2021-01-25,"NA"
"18326",4905,2,0,1,0,0,0,0,"2927","6891",2021-01-25,"NA"
"18327",4906,0,0,1,0,0,0,0,NA,"9549",2021-01-25,"4815"
"18328",4906,3,0,4,0,0,0,0,"4815","4815",2021-01-18,"3738"
"18329",4906,4,3,1,0,0,0,0,"329","3738",2020-12-26,"38"
"18330",4906,1,0,7,1,0,0,0,"38","38",2018-04-02,"NA"
"18331",4907,2,1,1,0,0,1,0,"5580","8332",2021-01-25,"854"
"18332",4907,0,0,2,0,2,0,1,NA,"854",2020-09-23,"109"
"18333",4907,2,0,0,0,0,0,0,"13","109",2019-06-20,"NA"
"18334",4908,2,1,3,1,1,1,1,"6119","10385",2021-01-25,"138"
"18335",4908,0,0,2,0,0,0,0,NA,"138",2020-01-10,"118"
"18336",4908,3,2,1,0,0,0,0,"43","118",2019-06-21,"NA"
"18337",4909,0,0,1,0,1,0,0,NA,"0",2021-07-21,"0"
"18338",4909,1,1,1,0,1,0,0,"211","0",2021-07-14,"0"
"18339",4909,0,0,1,0,3,3,3,NA,"0",2021-07-09,"5834"
"18340",4909,0,0,1,0,0,0,0,NA,"5834",2021-01-24,"1031"
"18341",4909,0,0,1,0,0,1,0,NA,"1031",2020-09-26,"877"
"18342",4909,0,0,1,0,1,1,1,NA,"877",2020-09-26,"779"
"18343",4909,0,0,0,0,1,0,1,NA,"779",2020-09-24,"NA"
"18344",4910,1,0,1,0,0,0,0,"5400","6105",2021-01-24,"1037"
"18345",4910,1,1,9,2,0,0,0,"112","1037",2020-09-24,"96"
"18346",4910,0,0,1,0,0,0,0,NA,"96",2020-02-02,"28"
"18347",4910,0,0,1,0,0,0,0,NA,"28",2018-08-15,"NA"
"18348",4911,6,5,1,0,0,0,0,"4284","7911",2021-01-24,"72"
"18349",4911,0,0,1,0,0,0,0,NA,"72",2017-12-28,"NA"
"18350",4912,0,0,2,0,0,1,0,NA,"7885",2021-01-24,"2006"
"18351",4912,0,0,0,0,1,0,1,NA,"2006",2020-10-04,"1411"
"18352",4912,1,0,0,0,0,0,0,"1414","1411",2020-10-04,"60"
"18353",4912,0,0,2,0,0,0,0,NA,"60",2018-06-08,"NA"
"18354",4913,0,0,1,0,0,1,0,NA,"7376",2021-01-24,"716"
"18355",4913,0,1,2,1,2,0,1,NA,"716",2020-09-14,"38"
"18356",4913,1,0,5,0,1,0,0,"34","38",2019-11-23,"NA"
"18357",4914,0,0,1,0,0,1,0,NA,"17283",2021-01-24,"3724"
"18358",4914,0,0,1,1,1,0,1,NA,"3724",2020-09-28,"644"
"18359",4914,1,0,1,0,0,0,0,"13","644",2020-05-24,"NA"
"18360",4915,1,0,3,0,1,1,1,"1253","6276",2021-01-24,"315"
"18361",4915,1,0,2,0,0,0,0,"13","315",2020-09-09,"NA"
"18362",4916,2,1,6,4,4,0,0,"170","9855",2021-01-24,"92"
"18363",4916,0,0,2,0,0,0,0,NA,"92",2019-05-06,"NA"
"18364",4917,1,0,1,0,1,0,0,"0.01","7419",2021-01-23,"44"
"18365",4917,0,0,2,0,0,0,0,NA,"44",2019-09-27,"NA"
"18366",4918,2,1,2,0,0,1,0,"4682","9396",2021-01-23,"914"
"18367",4918,0,0,1,1,2,0,1,NA,"914",2020-09-15,"353"
"18368",4918,0,0,2,0,0,0,0,NA,"353",2020-06-01,"293"
"18369",4918,0,0,2,0,0,0,0,NA,"293",2020-05-27,"83"
"18370",4918,0,0,2,0,0,0,0,NA,"83",2018-08-15,"NA"
"18371",4919,1,0,0,0,0,0,0,"6255","6255",2021-01-23,"6626"
"18372",4919,1,1,3,0,0,0,0,"6138","6626",2021-01-10,"2124"
"18373",4919,0,0,2,0,0,1,0,NA,"2124",2020-09-28,"1821"
"18374",4919,0,0,0,0,0,0,0,NA,"1821",2020-09-28,"1427"
"18375",4919,0,0,0,0,1,0,1,NA,"1427",2020-09-28,"1355"
"18376",4919,1,0,3,0,1,2,1,"265","1355",2020-09-28,"1236"
"18377",4919,0,0,0,0,1,0,1,NA,"1236",2020-09-20,"NA"
"18378",4920,0,0,3,1,0,0,0,NA,"6299",2021-01-23,"735"
"18379",4920,3,0,5,0,1,0,0,"15","735",2020-09-11,"NA"
"18380",4921,9,3,1,0,0,0,0,"761889","761889",2021-01-23,"2127"
"18381",4921,6,0,0,0,0,0,0,"314","2127",2017-07-06,"NA"
"18382",4922,3,3,3,0,0,0,0,"21224","23927",2021-01-23,"628"
"18383",4922,1,1,2,0,0,0,0,"308","628",2020-04-27,"116"
"18384",4922,2,1,0,0,0,0,0,"150","116",2017-07-11,"NA"
"18385",4923,2,1,2,0,0,0,0,"6197","12470",2021-01-22,"NA"
"18386",4924,1,0,1,0,0,0,0,"7325","7413",2021-01-22,"97"
"18387",4924,0,0,2,0,0,0,0,NA,"97",2019-02-22,"74"
"18388",4924,0,0,1,0,0,0,0,NA,"74",2017-07-11,"NA"
"18389",4925,2,1,9,4,1,0,0,"37","10343",2021-01-22,"3232"
"18390",4925,1,0,6,0,0,0,0,"3247","3232",2020-10-16,"3410"
"18391",4925,4,2,2,0,0,0,0,"3405","3410",2020-10-07,"NA"
"18392",4926,7,1,1,0,1,0,0,"4939","6104",2021-01-21,"64"
"18393",4926,1,1,2,0,0,0,0,"49","64",2019-12-23,"45"
"18394",4926,1,1,2,0,0,0,0,"14","45",2019-09-02,"NA"
"18395",4927,0,0,1,0,0,0,0,NA,"5294",2021-01-21,"1031"
"18396",4927,0,0,1,0,0,0,0,NA,"1031",2020-09-24,"756"
"18397",4927,2,1,3,0,0,0,0,"52","756",2020-09-15,"NA"
"18398",4928,2,1,2,0,0,0,0,"5598","5635",2021-01-21,"56"
"18399",4928,2,1,7,1,0,0,0,"39","56",2019-08-13,"NA"
"18400",4929,1,0,2,0,0,0,0,"5787","5791",2021-01-21,"223"
"18401",4929,3,3,1,0,0,0,0,"191","223",2020-05-08,"NA"
"18402",4930,6,0,1,0,0,0,0,"6822","6282",2021-01-20,"NA"
"18403",4931,0,0,9,0,1,1,1,NA,"13054",2021-01-20,"1707"
"18404",4931,7,3,1,0,0,0,0,"771","1707",2020-10-07,"108"
"18405",4931,0,0,1,0,0,0,0,NA,"108",2018-06-08,"45"
"18406",4931,1,0,0,0,0,0,0,"37","45",2018-05-07,"NA"
"18407",4932,0,0,6,2,1,0,0,NA,"9138",2021-01-20,"6616"
"18408",4932,3,1,1,0,0,0,0,"6616","6616",2021-01-13,"NA"
"18409",4933,2,1,5,0,0,1,0,"3811","20933",2021-01-20,"1176"
"18410",4933,0,0,0,0,0,0,0,NA,"1176",2020-09-24,"821"
"18411",4933,0,0,0,0,1,0,1,NA,"821",2020-09-23,"NA"
"18412",4934,1,0,1,0,0,0,0,"5689","5598",2021-01-20,"15"
"18413",4934,1,0,0,0,0,0,0,"15","15",2018-12-04,"NA"
"18414",4935,1,1,8,2,1,0,0,"4325","4943",2021-01-18,"5676"
"18415",4935,1,0,5,1,0,0,0,"5127","5676",2021-01-08,"NA"
"18416",4936,0,1,5,0,4,4,4,NA,"0",2021-07-30,"4882"
"18417",4936,1,0,2,0,0,0,0,"4325","4882",2021-01-18,"NA"
"18418",4937,0,0,2,0,0,0,0,NA,"4863",2021-01-18,"NA"
"18419",4938,2,1,2,0,0,0,0,"15180","15542",2021-01-18,"13214"
"18420",4938,6,4,4,2,6,0,0,"8060","13214",2021-01-18,"7637"
"18421",4938,9,3,1,0,1,0,0,"7626","7637",2020-11-20,"NA"
"18422",4939,5,0,0,0,0,0,0,"49","4695",2021-01-17,"NA"
"18423",4940,1,0,0,0,0,0,0,"6120","5868",2021-01-17,"NA"
"18424",4941,6,0,0,0,0,0,0,"64","5868",2021-01-17,"NA"
"18425",4942,0,0,0,0,0,0,0,NA,"12058",2021-01-16,"2535"
"18426",4942,0,0,2,1,4,0,1,NA,"2535",2020-09-15,"88"
"18427",4942,1,1,1,0,0,0,0,"14","88",2019-04-07,"NA"
"18428",4943,0,0,2,0,0,0,0,NA,"5654",2021-01-16,"NA"
"18429",4944,1,0,2,0,2,0,0,"8123","8554",2021-01-16,"7320"
"18430",4944,2,2,6,1,0,0,0,"704","7320",2020-12-25,"449"
"18431",4944,1,0,1,0,1,0,0,"403","449",2020-08-01,"103"
"18432",4944,1,0,2,1,0,0,0,"104","103",2020-01-13,"79"
"18433",4944,0,0,2,0,0,0,0,NA,"79",2020-01-01,"45"
"18434",4944,1,1,2,0,0,0,0,"14","45",2019-09-02,"NA"
"18435",4945,2,2,20,3,0,1,0,"7317","8133",2021-01-16,"2286"
"18436",4945,0,0,3,2,4,3,4,NA,"2286",2020-11-15,"2673"
"18437",4945,2,1,10,0,3,0,0,"2666","2673",2020-10-15,"NA"
"18438",4946,1,0,3,0,0,0,0,"8419","8090",2021-01-15,"6634"
"18439",4946,6,3,0,0,0,0,0,"6616","6634",2021-01-13,"NA"
"18440",4947,0,1,1,0,0,0,0,NA,"6739",2021-01-14,"3982"
"18441",4947,1,0,7,0,0,1,0,"3467","3982",2020-12-29,"1717"
"18442",4947,0,0,0,0,0,0,0,NA,"1717",2020-09-28,"736"
"18443",4947,0,0,1,1,1,0,1,NA,"736",2020-09-24,"67"
"18444",4947,0,0,1,0,0,0,0,NA,"67",2017-07-11,"NA"
"18445",4948,2,1,6,0,4,0,0,"5550","5780",2021-01-13,"NA"
"18446",4949,3,0,0,0,0,0,0,"5528","5501",2021-01-13,"NA"
"18447",4950,0,0,5,0,4,0,0,NA,"5379",2021-01-13,"NA"
"18448",4951,4,1,4,0,4,0,0,"8331","8401",2021-01-13,"2939"
"18449",4951,1,0,1,0,0,0,0,"0.01","2939",2020-12-31,"NA"
"18450",4952,0,0,2,0,0,0,0,NA,"4998",2021-01-13,"2035"
"18451",4952,2,2,2,1,0,0,0,"1523","2035",2020-12-22,"1007"
"18452",4952,0,0,4,2,0,0,0,NA,"1007",2020-09-25,"NA"
"18453",4953,1,0,6,0,2,0,0,"5207","6759",2021-01-13,"6167"
"18454",4953,0,0,1,0,1,1,0,NA,"6167",2020-12-27,"3291"
"18455",4953,0,0,0,0,1,1,1,NA,"3291",2020-10-16,"2975"
"18456",4953,0,0,0,0,0,0,0,NA,"2975",2020-10-09,"2743"
"18457",4953,0,0,1,0,1,1,1,NA,"2743",2020-10-03,"1138"
"18458",4953,0,0,2,2,1,0,1,NA,"1138",2020-09-13,"365"
"18459",4953,0,0,1,0,0,0,0,NA,"365",2020-02-07,"20"
"18460",4953,1,0,1,0,1,0,0,"32","20",2018-09-11,"NA"
"18461",4954,0,0,1,0,1,1,1,NA,"6217",2021-01-13,"NA"
"18462",4955,0,0,1,0,0,0,0,NA,"5196",2021-01-13,"305"
"18463",4955,2,1,2,1,0,0,0,"20","305",2020-05-27,"182"
"18464",4955,0,0,1,0,0,0,0,NA,"182",2020-05-15,"NA"
"18465",4956,1,1,13,1,0,0,0,"543","6466",2021-01-12,"NA"
"18466",4957,0,1,1,0,0,0,0,NA,"5376",2021-01-12,"232"
"18467",4957,4,2,2,0,1,0,0,"94","232",2020-05-22,"NA"
"18468",4958,2,0,1,0,0,0,0,"40","6207",2021-01-12,"NA"
"18469",4959,3,2,13,1,0,0,0,"187","6101",2021-01-12,"179"
"18470",4959,1,1,11,3,0,0,0,"115","179",2020-02-03,"76"
"18471",4959,1,0,1,0,0,0,0,"95","76",2019-08-09,"NA"
"18472",4960,1,0,3,0,2,0,0,"113","5362",2021-01-12,"NA"
"18473",4961,1,0,1,0,0,1,0,"1018","5214",2021-01-12,"734"
"18474",4961,0,0,0,0,0,0,0,NA,"734",2020-09-15,"468"
"18475",4961,0,0,1,1,1,0,1,NA,"468",2020-09-12,"364"
"18476",4961,0,0,3,0,2,0,0,NA,"364",2020-09-11,"NA"
"18477",4962,1,0,1,0,0,0,0,"13","5943",2021-01-11,"NA"
"18478",4963,0,0,1,0,1,2,1,NA,"4790",2021-01-11,"949"
"18479",4963,0,0,0,0,0,0,0,NA,"949",2020-09-25,"796"
"18480",4963,0,0,0,0,1,0,1,NA,"796",2020-09-24,"NA"
"18481",4964,0,0,1,0,0,0,0,NA,"4613",2021-01-11,"2616"
"18482",4964,1,0,4,1,0,0,0,"248","2616",2020-12-22,"34"
"18483",4964,0,0,3,0,0,0,0,NA,"34",2019-02-05,"30"
"18484",4964,0,0,1,0,0,0,0,NA,"30",2018-09-02,"NA"
"18485",4965,0,0,1,0,0,0,0,NA,"5141",2021-01-11,"NA"
"18486",4966,1,1,2,0,1,0,0,"2357","6412",2021-01-10,"449"
"18487",4966,1,1,4,0,0,0,0,"259","449",2020-09-09,"297"
"18488",4966,0,0,1,0,0,0,0,NA,"297",2020-05-26,"NA"
"18489",4967,1,1,5,1,0,0,0,"5437","5821",2021-01-10,"1939"
"18490",4967,4,3,1,0,0,0,0,"920","1939",2020-11-22,"31"
"18491",4967,0,0,2,0,0,0,0,NA,"31",2018-12-20,"65"
"18492",4967,0,0,1,0,0,0,0,NA,"65",2017-07-26,"NA"
"18493",4968,0,0,1,0,0,0,0,NA,"5808",2021-01-10,"4907"
"18494",4968,2,0,3,0,0,0,0,"4907","4907",2021-01-09,"410"
"18495",4968,0,0,1,0,0,0,0,NA,"410",2020-05-27,"214"
"18496",4968,1,1,1,0,0,0,0,"13","214",2020-05-20,"NA"
"18497",4969,2,0,4,0,0,1,0,"5241","5549",2021-01-10,"5127"
"18498",4969,0,0,0,0,1,0,1,NA,"5127",2021-01-08,"107"
"18499",4969,1,0,2,0,0,0,0,"92","107",2020-03-09,"109"
"18500",4969,1,0,0,0,0,0,0,"109","109",2019-06-20,"NA"
"18501",4970,3,3,4,0,4,0,0,"4585","5497",2021-01-10,"4439"
"18502",4970,4,2,2,0,0,0,0,"70","4439",2020-12-24,"NA"
"18503",4971,1,0,2,1,0,0,0,"6582","6425",2021-01-10,"3664"
"18504",4971,3,0,0,0,0,0,0,"3664","3664",2020-12-31,"NA"
"18505",4972,4,2,21,3,0,0,0,"44","9422",2021-01-10,"50"
"18506",4972,1,0,0,0,0,0,0,"52","50",2018-02-24,"NA"
"18507",4973,3,2,13,1,0,1,0,"8627","13817",2021-01-10,"3579"
"18508",4973,0,0,0,0,1,0,1,NA,"3579",2020-09-28,"NA"
"18509",4974,0,0,1,0,0,0,0,NA,"6709",2021-01-10,"192"
"18510",4974,0,0,1,0,0,0,0,NA,"192",2020-05-09,"84"
"18511",4974,0,0,1,0,0,0,0,NA,"84",2020-01-14,"45"
"18512",4974,1,0,1,0,0,0,0,"45","45",2019-09-03,"NA"
"18513",4975,0,1,2,1,2,0,0,NA,"39578",2021-01-10,"1339"
"18514",4975,2,1,2,1,0,0,0,"403","1339",2020-01-04,"1139"
"18515",4975,0,0,1,0,0,0,0,NA,"1139",2018-01-11,"117"
"18516",4975,3,2,8,0,1,0,0,"86","117",2017-10-30,"NA"
"18517",4976,1,0,6,0,4,0,0,"4910","5829",2021-01-09,"NA"
"18518",4977,6,0,0,0,0,0,0,"47296","47760",2021-01-09,"0"
"18519",4977,0,0,4,2,2,0,0,NA,"0",2021-01-07,"36593"
"18520",4977,5,3,1,0,1,0,0,"7845","36593",2020-12-25,"NA"
"18521",4978,1,1,1,0,1,0,0,"3617","6735",2021-01-09,"NA"
"18522",4979,0,0,2,0,1,0,0,NA,"5798",2021-01-08,"307"
"18523",4979,0,0,1,0,1,0,0,NA,"307",2020-08-04,"298"
"18524",4979,1,1,3,0,1,0,0,"237","298",2020-06-07,"NA"
"18525",4980,0,0,1,0,0,0,0,NA,"7371",2021-01-08,"43"
"18526",4980,0,0,1,0,0,0,0,NA,"43",2017-06-27,"NA"
"18527",4981,0,0,1,0,1,0,0,NA,"5898",2021-01-08,"NA"
"18528",4982,0,0,2,1,1,1,1,NA,"5743",2021-01-08,"81"
"18529",4982,1,0,2,1,0,0,0,"76","81",2019-07-13,"NA"
"18530",4983,1,0,9,7,1,1,0,"5937","7718",2021-01-07,"1858"
"18531",4983,0,0,0,0,0,0,0,NA,"1858",2020-09-25,"1851"
"18532",4983,0,0,0,0,1,0,1,NA,"1851",2020-09-19,"1914"
"18533",4983,0,0,1,0,0,0,0,NA,"1914",2020-09-14,"NA"
"18534",4984,1,1,0,0,1,0,0,"6019","6019",2021-01-07,"3699"
"18535",4984,3,2,11,3,0,0,0,"2561","3699",2020-12-25,"1492"
"18536",4984,0,0,1,0,0,0,0,NA,"1492",2020-09-23,"161"
"18537",4984,0,0,1,0,0,0,0,NA,"161",2020-01-16,"109"
